,time,Mprod,Eprod
10229,2023-05-11 12:28:01.179,2.3546600341796875,0.800000011920929
10230,2023-05-11 12:28:02.171,2.3624114990234375,0.800000011920929
10231,2023-05-11 12:28:03.184,2.352569580078125,0.800000011920929
10232,2023-05-11 12:28:04.177,2.4221343994140625,0.8199999928474426
10233,2023-05-11 12:28:05.177,2.4741058349609375,0.8199999928474426
10234,2023-05-11 12:28:06.175,2.5035400390625,0.8199999928474426
10235,2023-05-11 12:28:07.180,2.447998046875,0.8199999928474426
10236,2023-05-11 12:28:08.171,2.4892578125,0.8199999928474426
10237,2023-05-11 12:28:09.191,2.4566192626953125,0.8199999928474426
10238,2023-05-11 12:28:10.183,2.3545379638671875,0.7900000214576721
10239,2023-05-11 12:28:11.171,2.280517578125,0.7900000214576721
10240,2023-05-11 12:28:12.201,2.374603271484375,0.7900000214576721
10241,2023-05-11 12:28:13.161,2.3509674072265625,0.8100000023841858
10242,2023-05-11 12:28:14.160,2.3055267333984375,0.8100000023841858
10243,2023-05-11 12:28:15.169,2.2845916748046875,0.800000011920929
10244,2023-05-11 12:28:16.173,2.294189453125,0.800000011920929
10245,2023-05-11 12:28:17.170,2.3368072509765625,0.8100000023841858
10246,2023-05-11 12:28:18.168,2.3789215087890625,0.8100000023841858
10247,2023-05-11 12:28:19.178,2.3938140869140625,0.800000011920929
10248,2023-05-11 12:28:20.177,2.387664794921875,0.800000011920929
10249,2023-05-11 12:28:21.176,2.3555145263671875,0.7900000214576721
10250,2023-05-11 12:28:22.166,2.34320068359375,0.7900000214576721
10251,2023-05-11 12:28:23.186,2.3269500732421875,0.800000011920929
10252,2023-05-11 12:28:24.180,2.2987518310546875,0.800000011920929
10253,2023-05-11 12:28:25.182,2.2985076904296875,0.800000011920929
10254,2023-05-11 12:28:26.176,2.3417205810546875,0.800000011920929
10255,2023-05-11 12:28:27.174,2.3417205810546875,0.800000011920929
10256,2023-05-11 12:28:28.169,2.3371734619140625,0.800000011920929
10257,2023-05-11 12:28:29.182,2.32965087890625,0.800000011920929
10258,2023-05-11 12:28:30.169,2.3242340087890625,0.8100000023841858
10259,2023-05-11 12:28:31.197,2.3297882080078125,0.8199999928474426
10260,2023-05-11 12:28:32.169,2.367340087890625,0.8199999928474426
10261,2023-05-11 12:28:33.176,2.373870849609375,0.8299999833106995
10262,2023-05-11 12:28:34.179,2.3488616943359375,0.8299999833106995
10263,2023-05-11 12:28:35.189,2.3414764404296875,0.8299999833106995
10264,2023-05-11 12:28:36.170,2.3371734619140625,0.8299999833106995
10265,2023-05-11 12:28:37.178,2.3358154296875,0.8299999833106995
10266,2023-05-11 12:28:38.165,2.3450469970703125,0.8299999833106995
10267,2023-05-11 12:28:39.166,2.338531494140625,0.8299999833106995
10268,2023-05-11 12:28:40.187,2.3546600341796875,0.800000011920929
10269,2023-05-11 12:28:41.157,2.331878662109375,0.7799999713897705
10270,2023-05-11 12:28:42.193,2.32830810546875,0.7799999713897705
10271,2023-05-11 12:28:43.166,2.3376617431640625,0.7799999713897705
10272,2023-05-11 12:28:44.175,2.35009765625,0.7799999713897705
10273,2023-05-11 12:28:45.158,2.34283447265625,0.7799999713897705
10274,2023-05-11 12:28:46.165,2.3098297119140625,0.7799999713897705
10275,2023-05-11 12:28:47.168,2.311553955078125,0.7799999713897705
10276,2023-05-11 12:28:48.202,2.3163604736328125,0.7799999713897705
10277,2023-05-11 12:28:49.180,2.3221435546875,0.7799999713897705
10278,2023-05-11 12:28:50.161,2.32275390625,0.7799999713897705
10279,2023-05-11 12:28:51.188,2.319061279296875,0.7799999713897705
10280,2023-05-11 12:28:52.168,2.3063812255859375,0.7799999713897705
